D10137 1,22;2,44;3,66;4,98;5,111;6,128;7,145;8,170;9,202;10,219;11,227;12,219;13,191;14,161;15,133;16,120;17,98;18,88;19,70;20,57;21,42;22,34;23,31;24,1;25,0;26,0;27,0;28,0;29,0;30,0;31,0;32,0;33,0;34,0;35,0
D10437 1,20;2,26;3,35;4,44;5,49;6,50;7,72;8,90;9,112;10,132;11,150;12,160;13,170;14,185;15,201;16,203;17,217;18,231;19,246;20,269;21,288;22,295;23,308;24,326;25,328;26,327;27,311;28,306;29,301;30,300;31,286;32,260;33,251;34,233;35,224
D10737 1,25;2,29;3,36;4,63;5,67;6,77;7,78;8,102;9,111;10,129;11,145;12,166;13,193;14,202;15,214;16,218;17,237;18,264;19,243;20,240;21,228;22,198;23,174;24,155;25,136;26,115;27,97;28,72;29,66;30,56;31,41;32,25;33,9;34,0;35,0
D11037 1,19;2,41;3,73;4,79;5,83;6,111;7,125;8,147;9,174;10,177;11,194;12,219;13,251;14,267;15,270;16,264;17,244;18,214;19,200;20,176;21,175;22,174;23,152;24,130;25,114;26,110;27,98;28,79;29,52;30,35;31,29;32,12;33,0;34,0;35,0
D11337 1,24;2,30;3,52;4,71;5,96;6,123;7,131;8,135;9,159;10,170;11,195;12,204;13,234;14,253;15,278;16,250;17,247;18,235;19,224;20,202;21,174;22,157;23,140;24,132;25,126;26,123;27,95;28,67;29,35;30,10;31,0;32,0;33,0;34,0;35,0
D11637 1,1;2,28;3,41;4,66;5,93;6,102;7,127;8,130;9,145;10,173;11,185;12,195;13,202;14,220;15,235;16,241;17,247;18,256;19,238;20,222;21,206;22,191;23,172;24,153;25,141;26,132;27,123;28,120;29,117;30,98;31,68;32,46;33,18;34,0;35,0
D11937 1,10;2,32;3,62;4,84;5,85;6,95;7,110;8,113;9,131;10,154;11,159;12,146;13,119;14,97;15,75;16,52;17,44;18,10;19,7;20,0;21,0;22,0;23,0;24,0;25,0;26,0;27,0;28,0;29,0;30,0;31,0;32,0;33,0;34,0;35,0
D12237 1,14;2,38;3,51;4,64;5,74;6,98;7,112;8,131;9,155;10,179;11,195;12,200;13,201;14,219;15,245;16,271;17,287;18,297;19,308;20,314;21,324;22,335;23,359;24,374;25,396;26,373;27,362;28,352;29,339;30,330;31,321;32,315;33,293;34,283;35,260
D12537 1,10;2,32;3,45;4,53;5,59;6,86;7,94;8,95;9,106;10,114;11,144;12,136;13,126;14,99;15,86;16,85;17,82;18,74;19,71;20,54;21,39;22,16;23,1;24,0;25,0;26,0;27,0;28,0;29,0;30,0;31,0;32,0;33,0;34,0;35,0
@Resultados
(d((82,17),11,139), (d((58,1),11,143), (d((10,13),11,144), (d((88,37),11,144), (d((49,21),11,145), (d((67,25),11,154), (d((40,33),11,158), (d((82,37),11,159), (d((76,1),11,161), (d((40,13),11,161), (d((46,29),11,162), (d((43,1),11,163), (d((28,33),11,163), (d((61,37),11,164), (d((58,33),11,165), (d((19,21),11,167), (d((58,9),11,170), (d((85,29),11,170), (d((7,29),11,177), (d((85,25),11,179), (d((82,33),11,180), (d((34,5),11,181), (d((46,5),11,182), (d((37,17),11,182), (d((19,29),11,182), (d((76,29),11,183), (d((64,33),11,183), (d((31,9),11,187), (d((31,1),11,188), (d((13,17),11,189), (d((88,29),11,190), (d((13,13),11,193), (d((52,33),11,194), (d((4,9),11,195), (d((85,13),11,196), (d((55,25),11,196), (d((4,33),11,201), (d((76,21),11,202), (d((37,1),11,204), (d((46,13),11,206), (d((73,9),11,209), (d((61,25),11,211), (d((58,37),11,211), (d((88,1),11,212), (d((64,17),11,212), (d((40,21),11,213), (d((7,25),11,213), (d((76,25),11,216), (d((49,29),11,216), (d((85,33),11,216), (d((19,9),11,217), (d((37,33),11,217), (d((31,37),11,224), (d((7,1),11,226), (d((64,37),11,227), (d((52,37),11,230), (d((10,17),11,231), (d((58,21),11,231), (d((76,17),11,233), (d((16,37),11,233), (d((22,29),11,236), (d((7,33),11,241), (d((37,5),11,245), (d((43,25),11,245), (d((25,13),11,252), (d((79,1),11,278), (d((22,1),15,162), (d((4,37),15,172), (d((73,1),15,179), (d((85,1),15,179), (d((10,33),15,191), (d((1,29),15,197), (d((22,5),15,199), (d((25,33),15,199), (d((49,13),15,201), (d((88,9),15,203), (d((85,5),15,204), (d((7,37),15,207), (d((58,17),15,214), (d((37,21),15,218), (d((58,5),15,221), (d((43,13),15,223), (d((79,17),15,223), (d((76,33),15,223), (d((13,25),15,224), (d((43,9),15,225), (d((64,5),15,227), (d((79,21),15,231), (d((61,1),15,232), (d((55,5),15,232), (d((7,21),15,235), (d((61,5),15,237), (d((16,25),15,237), (d((7,9),15,240), (d((88,5),15,241), (d((85,21),15,241), (d((73,25),15,242), (d((13,37),15,243), (d((34,21),15,245), (d((22,33),15,245), (d((46,1),15,248), (d((16,5),15,248), (d((28,5),15,248), (d((55,33),15,252), (d((55,9),15,255), (d((73,33),15,261), (d((70,21),15,264), (d((88,21),15,266), (d((46,37),15,266), (d((7,5),15,268), (d((82,21),15,268), (d((46,21),15,269), (d((28,21),15,270), (d((73,37),15,270), (d((28,29),15,271), (d((49,37),15,273), (d((76,37),15,278), (d((88,13),15,280), (d((13,21),15,281), (d((34,29),15,283), (d((19,1),15,285), (d((49,33),15,285), (d((25,9),15,288), (d((58,13),15,288), (d((34,13),15,291), (d((70,13),15,293), (d((73,13),15,299), (d((64,25),15,300), (d((58,29),15,300), (d((52,9),15,309), (d((67,9),15,311), (d((37,13),15,317), (d((46,33),18,203), (d((67,29),18,207), (d((55,13),18,209), (d((61,29),18,219), (d((85,17),18,231), (d((52,13),18,235), (d((46,9),18,237), (d((34,17),18,237), (d((13,1),18,240), (d((25,5),18,241), (d((22,9),18,241), (d((22,13),18,241), (d((25,1),18,253), (d((19,5),18,253), (d((64,21),18,255), (d((70,29),18,256), (d((79,37),18,256), (d((61,9),18,259), (d((7,13),18,261), (d((13,5),18,262), (d((22,37),18,262), (d((13,33),18,263), (d((34,37),18,263), (d((70,37),18,264), (d((52,5),18,272), (d((43,37),18,275), (d((37,25),18,281), (d((70,25),18,281), (d((19,33),18,281), (d((31,33),18,281), (d((4,5),18,282), (d((79,13),18,282), (d((49,5),18,286), (d((79,9),18,288), (d((4,17),18,291), (d((1,13),18,294), (d((16,1),18,296), (d((19,37),18,297), (d((31,21),18,298), (d((79,25),18,298), (d((34,1),18,301), (d((31,29),18,303), (d((1,17),18,304), (d((25,37),18,306), (d((16,21),18,308), (d((76,13),18,314), (d((10,1),18,317), (d((73,21),18,319), (d((10,25),18,320), (d((1,5),18,326), (d((61,33),18,360), (d((88,17),18,364), (d((22,25),18,365), (d((28,9),18,382), (d((4,13),22,252), (d((16,9),22,255), (d((64,29),22,255), (d((73,29),22,260), (d((1,1),22,261), (d((64,9),22,270), (d((22,17),22,270), (d((82,5),22,276), (d((1,21),22,278), (d((70,33),22,278), (d((40,9),22,289), (d((64,1),22,294), (d((52,17),22,296), (d((34,9),22,297), (d((34,25),22,298), (d((25,29),22,302), (d((7,17),22,303), (d((16,29),22,303), (d((43,21),22,306), (d((10,9),22,313), (d((37,9),22,314), (d((46,25),22,316), (d((76,9),22,318), (d((70,1),22,323), (d((55,29),22,323), (d((40,5),22,327), (d((88,33),22,327), (d((40,17),22,328), (d((49,9),22,330), (d((4,1),22,334), (d((49,17),22,336), (d((82,9),22,342), (d((22,21),22,342), (d((4,25),22,348), (d((64,13),22,349), (d((43,5),22,352), (d((28,37),22,354), (d((67,13),22,357), (d((52,25),22,359), (d((31,17),22,364), (d((61,13),22,365), (d((25,21),22,369), (d((40,29),22,371), (d((67,17),22,393), (d((28,13),22,397), (d((70,17),22,397), (d((19,17),25,249), (d((1,33),25,260), (d((49,1),25,267), (d((13,29),25,271), (d((16,17),25,279), (d((55,17),25,282), (d((19,13),25,284), (d((10,37),25,284), (d((73,5),25,285), (d((1,9),25,287), (d((19,25),25,287), (d((40,1),25,288), (d((37,29),25,288), (d((52,29),25,288), (d((1,37),25,292), (d((31,25),25,293), (d((31,5),25,294), (d((52,21),25,294), (d((55,21),25,294), (d((85,9),25,296), (d((82,13),25,298), (d((43,17),25,301), (d((25,25),25,301), (d((79,29),25,301), (d((70,5),25,302), (d((67,21),25,302), (d((43,29),25,303), (d((28,1),25,304), (d((25,17),25,304), (d((76,5),25,308), (d((16,13),25,308), (d((67,33),25,310), (d((55,1),25,315), (d((37,37),25,315), (d((4,29),25,316), (d((4,21),25,323), (d((40,37),25,323), (d((79,33),25,326), (d((49,25),25,328), (d((67,37),25,328), (d((28,17),25,331), (d((28,25),25,334), (d((16,33),25,334), (d((88,25),25,335), (d((70,9),25,338), (d((79,5),25,339), (d((61,17),25,339), (d((58,25),25,339), (d((55,37),25,341), (d((82,29),25,345), (d((82,25),25,346), (d((1,25),25,349), (d((67,1),25,353), (d((73,17),25,354), (d((10,21),25,354), (d((10,29),25,354), (d((10,5),25,357), (d((13,9),25,359), (d((31,13),25,360), (d((43,33),25,365), (d((61,21),25,372), (d((40,25),25,373), (d((34,33),25,381), (d((46,17),25,391), (d((52,1),25,393), (d((82,1),25,393), (d((67,5),25,395), (d((85,37),25,396)
