D762421 1,31;2,40;3,49;4,58;5,66;6,74;7,83;8,92;9,100;10,108;11,115;12,123;13,130;14,136;15,142;16,148;17,155;18,162;19,168;20,175;21,182;22,189;23,196;24,204;25,211;26,218;27,225;28,233;29,240;30,248;31,255;32,261;33,267;34,272;35,277;36,280;37,284;38,286;39,288;40,290;41,291;42,292;43,292;44,293;45,292;46,292;47,292;48,292;49,292;50,292
D772421 1,36;2,42;3,47;4,53;5,58;6,63;7,68;8,73;9,79;10,86;11,92;12,98;13,105;14,111;15,117;16,123;17,129;18,135;19,140;20,145;21,151;22,157;23,163;24,169;25,175;26,181;27,187;28,192;29,196;30,200;31,203;32,206;33,208;34,210;35,211;36,212;37,212;38,213;39,213;40,213;41,212;42,212;43,211;44,210;45,209;46,208;47,208;48,208;49,208;50,208
D782421 1,52;2,61;3,71;4,78;5,85;6,91;7,97;8,105;9,113;10,122;11,130;12,138;13,145;14,153;15,161;16,169;17,177;18,186;19,194;20,202;21,210;22,219;23,227;24,235;25,244;26,252;27,260;28,267;29,274;30,279;31,284;32,287;33,291;34,293;35,295;36,297;37,298;38,298;39,298;40,297;41,295;42,294;43,292;44,289;45,287;46,284;47,284;48,284;49,284;50,284
D792421 1,33;2,39;3,44;4,52;5,60;6,68;7,76;8,85;9,94;10,103;11,112;12,121;13,131;14,139;15,149;16,158;17,167;18,176;19,184;20,192;21,200;22,208;23,216;24,223;25,229;26,234;27,238;28,241;29,244;30,245;31,247;32,248;33,249;34,249;35,248;36,248;37,246;38,245;39,243;40,241;41,239;42,237;43,235;44,232;45,229;46,226;47,226;48,226;49,226;50,226
D802421 1,25;2,35;3,44;4,54;5,64;6,72;7,80;8,88;9,94;10,102;11,110;12,118;13,126;14,133;15,141;16,149;17,157;18,165;19,174;20,182;21,190;22,198;23,204;24,209;25,213;26,216;27,219;28,221;29,222;30,223;31,224;32,224;33,224;34,223;35,222;36,220;37,217;38,215;39,212;40,210;41,207;42,204;43,200;44,196;45,193;46,189;47,189;48,189;49,189;50,189
D812421 1,63;2,70;3,76;4,84;5,93;6,101;7,110;8,118;9,125;10,132;11,139;12,148;13,156;14,164;15,171;16,178;17,186;18,193;19,199;20,206;21,213;22,220;23,226;24,231;25,235;26,238;27,241;28,243;29,244;30,244;31,244;32,243;33,242;34,240;35,238;36,236;37,234;38,231;39,229;40,226;41,222;42,218;43,214;44,210;45,206;46,202;47,202;48,202;49,202;50,202
D822421 1,40;2,48;3,55;4,60;5,65;6,72;7,79;8,86;9,92;10,98;11,103;12,108;13,112;14,117;15,123;16,129;17,135;18,142;19,148;20,153;21,159;22,165;23,169;24,173;25,176;26,178;27,179;28,178;29,178;30,176;31,174;32,172;33,170;34,166;35,163;36,160;37,156;38,152;39,149;40,145;41,142;42,139;43,136;44,133;45,131;46,128;47,128;48,128;49,128;50,128
D832421 1,52;2,60;3,68;4,78;5,87;6,94;7,101;8,109;9,116;10,124;11,131;12,137;13,144;14,150;15,156;16,163;17,170;18,177;19,184;20,192;21,199;22,206;23,212;24,216;25,220;26,222;27,223;28,225;29,225;30,226;31,226;32,225;33,224;34,223;35,222;36,220;37,218;38,216;39,214;40,211;41,208;42,205;43,202;44,199;45,195;46,192;47,192;48,192;49,192;50,192
D842421 1,68;2,74;3,80;4,87;5,93;6,101;7,110;8,118;9,127;10,135;11,144;12,151;13,159;14,167;15,175;16,183;17,191;18,200;19,209;20,217;21,226;22,235;23,242;24,247;25,252;26,256;27,259;28,261;29,263;30,264;31,264;32,264;33,263;34,262;35,261;36,259;37,258;38,255;39,252;40,249;41,246;42,244;43,241;44,238;45,235;46,231;47,231;48,231;49,231;50,231
D852421 1,31;2,40;3,48;4,55;5,63;6,73;7,82;8,92;9,100;10,107;11,114;12,121;13,128;14,134;15,141;16,147;17,153;18,157;19,160;20,163;21,164;22,165;23,166;24,166;25,166;26,165;27,162;28,160;29,158;30,155;31,152;32,149;33,146;34,142;35,139;36,135;37,132;38,129;39,126;40,123;41,120;42,118;43,115;44,113;45,110;46,108;47,108;48,108;49,108;50,108
D862421 1,50;2,58;3,66;4,72;5,78;6,85;7,93;8,102;9,109;10,117;11,124;12,131;13,138;14,145;15,151;16,157;17,164;18,171;19,178;20,186;21,194;22,201;23,209;24,217;25,225;26,233;27,241;28,249;29,258;30,266;31,273;32,281;33,288;34,295;35,301;36,307;37,312;38,317;39,321;40,324;41,327;42,329;43,331;44,332;45,333;46,333;47,333;48,333;49,333;50,333
D872421 1,42;2,49;3,57;4,63;5,70;6,77;7,84;8,90;9,98;10,106;11,114;12,122;13,130;14,138;15,147;16,156;17,166;18,176;19,185;20,195;21,204;22,213;23,222;24,231;25,240;26,249;27,258;28,266;29,273;30,279;31,285;32,291;33,296;34,300;35,305;36,308;37,311;38,313;39,314;40,316;41,317;42,318;43,318;44,318;45,318;46,317;47,317;48,317;49,317;50,317
D882421 1,71;2,75;3,83;4,92;5,101;6,111;7,120;8,128;9,135;10,143;11,151;12,159;13,164;14,168;15,171;16,174;17,175;18,177;19,177;20,176;21,174;22,172;23,170;24,167;25,164;26,160;27,156;28,151;29,146;30,142;31,138;32,134;33,130;34,127;35,124;36,121;37,118;38,115;39,112;40,110;41,107;42,105;43,103;44,100;45,98;46,96;47,96;48,96;49,96;50,96
D892421 1,45;2,51;3,60;4,70;5,81;6,91;7,101;8,110;9,118;10,126;11,135;12,144;13,152;14,158;15,162;16,166;17,167;18,166;19,164;20,162;21,159;22,155;23,152;24,148;25,144;26,140;27,136;28,132;29,128;30,124;31,120;32,117;33,114;34,111;35,108;36,105;37,103;38,100;39,98;40,96;41,93;42,91;43,89;44,88;45,86;46,84;47,84;48,84;49,84;50,84
D902421 1,65;2,72;3,79;4,88;5,96;6,103;7,111;8,118;9,125;10,132;11,138;12,144;13,151;14,158;15,165;16,172;17,179;18,185;19,192;20,199;21,206;22,214;23,221;24,229;25,236;26,243;27,250;28,256;29,261;30,265;31,269;32,271;33,274;34,275;35,277;36,278;37,278;38,279;39,279;40,279;41,279;42,278;43,277;44,276;45,274;46,273;47,273;48,273;49,273;50,273
D912421 1,41;2,45;3,50;4,56;5,63;6,69;7,77;8,85;9,93;10,101;11,109;12,117;13,126;14,134;15,142;16,151;17,159;18,166;19,171;20,176;21,180;22,183;23,185;24,186;25,187;26,187;27,186;28,184;29,181;30,178;31,174;32,171;33,167;34,164;35,159;36,155;37,152;38,148;39,144;40,141;41,138;42,135;43,132;44,129;45,127;46,124;47,124;48,124;49,124;50,124
D432431 1,66;2,75;3,85;4,92;5,101;6,108;7,116;8,123;9,130;10,138;11,145;12,153;13,160;14,167;15,174;16,181;17,187;18,193;19,199;20,206;21,213;22,220;23,228;24,236;25,244;26,251;27,259;28,265;29,271;30,276;31,281;32,284;33,287;34,289;35,292;36,293;37,295;38,296;39,296;40,296;41,296;42,296;43,296;44,295;45,294;46,293;47,293;48,293;49,293;50,293
D442431 1,51;2,58;3,67;4,75;5,83;6,92;7,99;8,106;9,114;10,123;11,131;12,140;13,149;14,158;15,167;16,175;17,184;18,192;19,199;20,207;21,215;22,223;23,231;24,239;25,248;26,256;27,264;28,271;29,279;30,287;31,295;32,302;33,309;34,315;35,320;36,325;37,330;38,334;39,338;40,341;41,344;42,346;43,348;44,350;45,351;46,352;47,352;48,352;49,352;50,352
D452431 1,50;2,57;3,62;4,67;5,73;6,79;7,86;8,93;9,102;10,109;11,116;12,123;13,129;14,135;15,142;16,148;17,154;18,160;19,166;20,172;21,179;22,185;23,191;24,198;25,205;26,211;27,217;28,222;29,226;30,229;31,232;32,234;33,236;34,236;35,237;36,236;37,235;38,234;39,232;40,230;41,228;42,225;43,223;44,220;45,217;46,214;47,214;48,214;49,214;50,214
D462431 1,47;2,53;3,61;4,70;5,80;6,89;7,98;8,106;9,113;10,121;11,129;12,136;13,144;14,152;15,161;16,170;17,178;18,188;19,196;20,205;21,214;22,222;23,229;24,235;25,240;26,244;27,246;28,249;29,250;30,251;31,251;32,251;33,250;34,249;35,248;36,247;37,245;38,244;39,241;40,239;41,236;42,233;43,230;44,227;45,223;46,219;47,219;48,219;49,219;50,219
D472431 1,55;2,64;3,72;4,79;5,87;6,95;7,102;8,110;9,116;10,122;11,129;12,137;13,143;14,147;15,150;16,153;17,154;18,155;19,154;20,153;21,152;22,149;23,146;24,142;25,138;26,134;27,130;28,126;29,122;30,118;31,115;32,112;33,109;34,106;35,103;36,101;37,98;38,96;39,94;40,91;41,89;42,87;43,86;44,84;45,82;46,80;47,80;48,80;49,80;50,80
D482431 1,42;2,51;3,60;4,68;5,76;6,84;7,93;8,101;9,109;10,117;11,125;12,133;13,141;14,148;15,156;16,163;17,170;18,176;19,180;20,182;21,185;22,186;23,187;24,188;25,189;26,188;27,188;28,187;29,186;30,184;31,182;32,179;33,177;34,173;35,170;36,166;37,162;38,159;39,155;40,151;41,148;42,145;43,142;44,139;45,136;46,133;47,133;48,133;49,133;50,133
D492431 1,20;2,24;3,32;4,41;5,52;6,63;7,74;8,84;9,94;10,103;11,113;12,124;13,133;14,140;15,144;16,148;17,150;18,151;19,152;20,152;21,151;22,150;23,149;24,147;25,145;26,143;27,140;28,136;29,133;30,129;31,125;32,122;33,118;34,115;35,112;36,109;37,107;38,104;39,102;40,99;41,97;42,95;43,93;44,91;45,89;46,87;47,87;48,87;49,87;50,87
D502431 1,47;2,53;3,58;4,65;5,72;6,81;7,88;8,96;9,102;10,110;11,118;12,125;13,134;14,141;15,150;16,158;17,166;18,174;19,182;20,190;21,198;22,207;23,215;24,223;25,231;26,239;27,246;28,253;29,259;30,264;31,268;32,272;33,275;34,278;35,280;36,281;37,282;38,283;39,283;40,284;41,283;42,282;43,281;44,280;45,278;46,276;47,276;48,276;49,276;50,276
D512431 1,34;2,42;3,48;4,53;5,58;6,65;7,71;8,76;9,82;10,88;11,94;12,101;13,109;14,116;15,124;16,131;17,138;18,145;19,152;20,159;21,165;22,172;23,180;24,187;25,194;26,201;27,208;28,214;29,221;30,228;31,235;32,241;33,247;34,253;35,257;36,261;37,264;38,267;39,270;40,273;41,275;42,277;43,278;44,279;45,280;46,280;47,280;48,280;49,280;50,280
D522431 1,39;2,48;3,57;4,64;5,72;6,79;7,86;8,94;9,103;10,112;11,122;12,131;13,139;14,147;15,155;16,163;17,170;18,177;19,184;20,192;21,199;22,206;23,213;24,219;25,226;26,233;27,240;28,247;29,254;30,261;31,269;32,276;33,283;34,290;35,295;36,300;37,304;38,307;39,310;40,313;41,314;42,316;43,317;44,317;45,318;46,318;47,318;48,318;49,318;50,318
D532431 1,49;2,56;3,62;4,68;5,77;6,83;7,91;8,99;9,106;10,114;11,121;12,129;13,137;14,146;15,155;16,164;17,172;18,181;19,190;20,199;21,207;22,216;23,224;24,230;25,235;26,239;27,243;28,246;29,248;30,250;31,251;32,252;33,252;34,251;35,250;36,249;37,247;38,245;39,242;40,240;41,237;42,234;43,231;44,228;45,225;46,221;47,221;48,221;49,221;50,221
D542431 1,54;2,63;3,71;4,78;5,84;6,90;7,95;8,100;9,105;10,109;11,114;12,120;13,126;14,131;15,138;16,145;17,152;18,158;19,163;20,166;21,168;22,169;23,170;24,170;25,170;26,169;27,168;28,165;29,163;30,160;31,156;32,153;33,149;34,146;35,142;36,139;37,135;38,132;39,129;40,126;41,123;42,121;43,118;44,116;45,113;46,111;47,111;48,111;49,111;50,111
D552431 1,38;2,43;3,50;4,57;5,64;6,70;7,78;8,85;9,93;10,100;11,108;12,114;13,118;14,121;15,122;16,124;17,124;18,122;19,120;20,118;21,116;22,113;23,111;24,108;25,105;26,101;27,98;28,95;29,92;30,89;31,87;32,84;33,82;34,80;35,78;36,76;37,74;38,72;39,71;40,69;41,67;42,66;43,65;44,63;45,62;46,61;47,61;48,61;49,61;50,61
D562431 1,40;2,50;3,60;4,68;5,78;6,88;7,98;8,108;9,119;10,130;11,140;12,150;13,158;14,167;15,175;16,184;17,193;18,202;19,210;20,219;21,227;22,236;23,244;24,250;25,256;26,260;27,264;28,267;29,269;30,271;31,272;32,273;33,273;34,273;35,272;36,271;37,270;38,268;39,267;40,265;41,263;42,260;43,258;44,255;45,251;46,248;47,248;48,248;49,248;50,248
D572431 1,17;2,22;3,30;4,36;5,42;6,46;7,50;8,55;9,61;10,67;11,72;12,78;13,84;14,91;15,97;16,103;17,109;18,117;19,123;20,130;21,136;22,142;23,147;24,153;25,159;26,165;27,172;28,177;29,182;30,186;31,190;32,194;33,197;34,200;35,203;36,205;37,207;38,208;39,209;40,210;41,210;42,211;43,211;44,211;45,210;46,210;47,210;48,210;49,210;50,210
D582431 1,30;2,37;3,44;4,50;5,57;6,63;7,71;8,79;9,86;10,94;11,101;12,109;13,116;14,124;15,132;16,139;17,148;18,155;19,160;20,164;21,167;22,170;23,172;24,173;25,173;26,173;27,171;28,170;29,168;30,166;31,163;32,159;33,155;34,151;35,147;36,144;37,140;38,137;39,134;40,131;41,128;42,125;43,122;44,120;45,117;46,115;47,115;48,115;49,115;50,115
D592431 1,34;2,40;3,47;4,53;5,60;6,68;7,74;8,82;9,90;10,97;11,103;12,110;13,115;14,122;15,129;16,135;17,142;18,150;19,157;20,165;21,172;22,179;23,186;24,193;25,200;26,208;27,215;28,221;29,228;30,234;31,241;32,247;33,252;34,257;35,262;36,265;37,268;38,271;39,273;40,276;41,277;42,279;43,280;44,281;45,281;46,281;47,281;48,281;49,281;50,281
D602431 1,50;2,59;3,67;4,76;5,85;6,94;7,102;8,109;9,115;10,122;11,128;12,134;13,139;14,145;15,151;16,158;17,163;18,169;19,175;20,181;21,188;22,194;23,201;24,208;25,214;26,221;27,227;28,233;29,240;30,246;31,252;32,259;33,265;34,270;35,275;36,278;37,282;38,284;39,287;40,288;41,289;42,290;43,290;44,290;45,290;46,289;47,289;48,289;49,289;50,289
D612431 1,67;2,75;3,85;4,96;5,108;6,121;7,134;8,146;9,159;10,173;11,186;12,198;13,208;14,216;15,221;16,224;17,227;18,229;19,229;20,230;21,230;22,230;23,228;24,227;25,225;26,223;27,220;28,217;29,213;30,208;31,203;32,198;33,192;34,187;35,182;36,178;37,173;38,169;39,165;40,162;41,158;42,154;43,151;44,148;45,145;46,142;47,142;48,142;49,142;50,142
D622431 1,29;2,37;3,44;4,50;5,58;6,65;7,72;8,79;9,85;10,92;11,98;12,104;13,111;14,118;15,125;16,131;17,138;18,145;19,152;20,159;21,166;22,173;23,179;24,187;25,194;26,201;27,209;28,216;29,223;30,230;31,236;32,243;33,249;34,255;35,260;36,264;37,268;38,271;39,274;40,277;41,280;42,281;43,283;44,284;45,284;46,285;47,285;48,285;49,285;50,285
D632431 1,53;2,62;3,72;4,82;5,93;6,104;7,116;8,129;9,141;10,153;11,166;12,177;13,189;14,201;15,211;16,221;17,231;18,239;19,246;20,252;21,256;22,260;23,263;24,266;25,267;26,268;27,269;28,268;29,267;30,266;31,264;32,262;33,260;34,257;35,254;36,251;37,247;38,243;39,239;40,234;41,229;42,224;43,219;44,215;45,210;46,206;47,206;48,206;49,206;50,206
D642431 1,51;2,58;3,64;4,72;5,78;6,84;7,90;8,94;9,99;10,104;11,108;12,112;13,117;14,122;15,127;16,132;17,138;18,142;19,147;20,151;21,155;22,160;23,165;24,171;25,176;26,182;27,188;28,193;29,198;30,202;31,206;32,209;33,212;34,214;35,217;36,219;37,221;38,222;39,224;40,224;41,224;42,225;43,225;44,224;45,223;46,222;47,222;48,222;49,222;50,222
D652431 1,59;2,67;3,73;4,80;5,88;6,95;7,103;8,111;9,119;10,127;11,135;12,142;13,149;14,155;15,162;16,168;17,174;18,179;19,184;20,189;21,195;22,201;23,206;24,210;25,213;26,217;27,219;28,221;29,222;30,223;31,223;32,223;33,223;34,222;35,222;36,221;37,220;38,218;39,217;40,216;41,214;42,212;43,210;44,207;45,205;46,202;47,202;48,202;49,202;50,202
D662431 1,27;2,37;3,45;4,52;5,61;6,69;7,78;8,87;9,95;10,102;11,108;12,114;13,118;14,122;15,124;16,125;17,126;18,126;19,126;20,125;21,123;22,121;23,119;24,116;25,113;26,111;27,108;28,105;29,102;30,99;31,96;32,93;33,91;34,88;35,86;36,84;37,82;38,80;39,78;40,76;41,75;42,73;43,71;44,70;45,68;46,67;47,67;48,67;49,67;50,67
D672431 1,35;2,43;3,50;4,55;5,61;6,66;7,72;8,78;9,84;10,91;11,98;12,105;13,112;14,120;15,126;16,134;17,141;18,148;19,154;20,158;21,162;22,164;23,165;24,166;25,166;26,166;27,165;28,163;29,162;30,161;31,159;32,157;33,154;34,151;35,148;36,144;37,140;38,137;39,134;40,131;41,128;42,125;43,122;44,120;45,117;46,115;47,115;48,115;49,115;50,115
D682431 1,42;2,49;3,57;4,66;5,73;6,80;7,86;8,93;9,100;10,107;11,114;12,121;13,127;14,134;15,140;16,147;17,154;18,161;19,167;20,174;21,181;22,189;23,197;24,204;25,212;26,220;27,227;28,234;29,240;30,244;31,249;32,252;33,255;34,256;35,258;36,259;37,260;38,260;39,260;40,260;41,259;42,258;43,256;44,255;45,253;46,251;47,251;48,251;49,251;50,251
D692431 1,65;2,75;3,83;4,92;5,101;6,111;7,120;8,129;9,138;10,147;11,156;12,164;13,172;14,180;15,188;16,195;17,203;18,210;19,217;20,224;21,232;22,241;23,248;24,254;25,260;26,265;27,269;28,271;29,273;30,275;31,275;32,276;33,276;34,276;35,276;36,275;37,275;38,273;39,271;40,269;41,266;42,264;43,261;44,258;45,254;46,251;47,251;48,251;49,251;50,251
D702431 1,33;2,39;3,45;4,49;5,56;6,62;7,67;8,74;9,80;10,86;11,92;12,98;13,104;14,111;15,119;16,126;17,134;18,142;19,150;20,158;21,166;22,175;23,183;24,192;25,200;26,209;27,217;28,225;29,233;30,242;31,250;32,257;33,264;34,270;35,275;36,280;37,284;38,287;39,290;40,293;41,295;42,297;43,299;44,300;45,301;46,301;47,301;48,301;49,301;50,301
D712431 1,72;2,80;3,87;4,94;5,101;6,110;7,120;8,128;9,136;10,145;11,152;12,161;13,170;14,179;15,188;16,196;17,204;18,212;19,218;20,223;21,226;22,229;23,231;24,233;25,233;26,232;27,231;28,230;29,227;30,224;31,221;32,218;33,215;34,211;35,207;36,202;37,198;38,193;39,189;40,184;41,180;42,176;43,173;44,169;45,166;46,162;47,162;48,162;49,162;50,162
D722431 1,31;2,39;3,48;4,56;5,64;6,70;7,78;8,86;9,94;10,102;11,110;12,118;13,126;14,134;15,142;16,151;17,160;18,168;19,177;20,185;21,194;22,201;23,209;24,218;25,226;26,234;27,242;28,250;29,256;30,261;31,266;32,269;33,273;34,275;35,276;36,277;37,278;38,278;39,279;40,278;41,278;42,278;43,276;44,275;45,274;46,272;47,272;48,272;49,272;50,272
D732431 1,47;2,60;3,73;4,84;5,93;6,103;7,112;8,121;9,129;10,139;11,149;12,159;13,168;14,175;15,180;16,185;17,188;18,191;19,193;20,194;21,195;22,194;23,193;24,190;25,188;26,185;27,183;28,179;29,175;30,171;31,167;32,162;33,158;34,153;35,149;36,146;37,142;38,139;39,135;40,132;41,129;42,127;43,124;44,121;45,119;46,116;47,116;48,116;49,116;50,116
D742431 1,68;2,80;3,90;4,98;5,106;6,116;7,125;8,135;9,145;10,155;11,166;12,175;13,185;14,194;15,202;16,210;17,218;18,223;19,227;20,231;21,234;22,237;23,238;24,240;25,241;26,242;27,242;28,242;29,241;30,240;31,238;32,236;33,233;34,231;35,229;36,226;37,223;38,220;39,217;40,213;41,210;42,207;43,203;44,200;45,196;46,192;47,192;48,192;49,192;50,192
D752431 1,56;2,63;3,70;4,78;5,84;6,90;7,97;8,104;9,110;10,117;11,126;12,134;13,142;14,149;15,158;16,165;17,174;18,182;19,189;20,197;21,204;22,211;23,218;24,225;25,232;26,238;27,245;28,251;29,258;30,264;31,271;32,278;33,284;34,290;35,295;36,299;37,303;38,306;39,308;40,310;41,312;42,313;43,314;44,314;45,314;46,314;47,314;48,314;49,314;50,314
D762431 1,62;2,69;3,78;4,87;5,97;6,105;7,114;8,122;9,131;10,138;11,147;12,154;13,162;14,169;15,177;16,185;17,193;18,200;19,207;20,215;21,222;22,230;23,237;24,245;25,252;26,259;27,267;28,274;29,281;30,288;31,296;32,304;33,311;34,318;35,324;36,330;37,335;38,340;39,344;40,348;41,351;42,354;43,357;44,360;45,363;46,365;47,365;48,365;49,365;50,365
D772431 1,36;2,42;3,50;4,56;5,63;6,71;7,77;8,85;9,92;10,99;11,106;12,113;13,120;14,126;15,132;16,138;17,144;18,151;19,158;20,165;21,172;22,180;23,187;24,192;25,197;26,201;27,203;28,205;29,207;30,208;31,209;32,209;33,209;34,208;35,207;36,206;37,205;38,203;39,201;40,198;41,195;42,192;43,188;44,184;45,180;46,177;47,177;48,177;49,177;50,177
D782431 1,61;2,71;3,78;4,85;5,93;6,101;7,109;8,117;9,123;10,130;11,138;12,145;13,153;14,160;15,167;16,174;17,181;18,187;19,191;20,196;21,199;22,201;23,202;24,202;25,202;26,201;27,199;28,196;29,193;30,189;31,186;32,182;33,178;34,174;35,170;36,166;37,162;38,158;39,154;40,151;41,147;42,144;43,141;44,138;45,135;46,132;47,132;48,132;49,132;50,132
D792431 1,34;2,42;3,50;4,60;5,69;6,78;7,87;8,97;9,107;10,116;11,124;12,133;13,141;14,149;15,156;16,163;17,171;18,176;19,182;20,185;21,187;22,189;23,191;24,191;25,191;26,189;27,187;28,185;29,182;30,179;31,175;32,172;33,168;34,164;35,160;36,156;37,152;38,149;39,145;40,142;41,139;42,136;43,133;44,130;45,127;46,125;47,125;48,125;49,125;50,125
D802431 1,57;2,68;3,77;4,87;5,96;6,105;7,115;8,123;9,131;10,139;11,147;12,155;13,163;14,172;15,179;16,187;17,194;18,202;19,210;20,218;21,227;22,235;23,242;24,247;25,252;26,257;27,260;28,263;29,265;30,267;31,269;32,270;33,270;34,270;35,269;36,268;37,267;38,265;39,262;40,259;41,257;42,254;43,251;44,248;45,245;46,242;47,242;48,242;49,242;50,242
D812431 1,63;2,75;3,86;4,96;5,106;6,114;7,122;8,131;9,141;10,152;11,161;12,171;13,180;14,189;15,198;16,207;17,216;18,224;19,230;20,236;21,240;22,243;23,246;24,247;25,248;26,248;27,247;28,245;29,243;30,241;31,238;32,235;33,232;34,228;35,224;36,220;37,216;38,212;39,207;40,203;41,198;42,194;43,190;44,186;45,182;46,178;47,178;48,178;49,178;50,178
D822431 1,32;2,38;3,47;4,57;5,67;6,76;7,86;8,97;9,107;10,117;11,125;12,132;13,139;14,147;15,155;16,162;17,169;18,174;19,177;20,179;21,181;22,183;23,183;24,183;25,182;26,180;27,177;28,175;29,172;30,169;31,165;32,161;33,157;34,152;35,149;36,145;37,141;38,138;39,135;40,132;41,129;42,126;43,123;44,121;45,118;46,116;47,116;48,116;49,116;50,116
D832431 1,36;2,44;3,50;4,56;5,63;6,70;7,78;8,85;9,92;10,99;11,106;12,114;13,121;14,128;15,134;16,142;17,150;18,157;19,161;20,165;21,167;22,168;23,168;24,168;25,167;26,165;27,163;28,161;29,158;30,155;31,151;32,148;33,144;34,141;35,137;36,134;37,130;38,127;39,124;40,121;41,119;42,116;43,114;44,111;45,109;46,107;47,107;48,107;49,107;50,107
D842431 1,37;2,43;3,48;4,54;5,60;6,66;7,72;8,78;9,86;10,93;11,99;12,106;13,112;14,119;15,126;16,133;17,140;18,146;19,152;20,158;21,164;22,169;23,175;24,181;25,186;26,192;27,198;28,205;29,211;30,218;31,225;32,232;33,238;34,243;35,248;36,252;37,255;38,258;39,261;40,262;41,264;42,265;43,265;44,266;45,266;46,266;47,266;48,266;49,266;50,266
D852431 1,67;2,80;3,91;4,100;5,109;6,118;7,128;8,136;9,144;10,151;11,159;12,167;13,172;14,175;15,176;16,177;17,176;18,174;19,171;20,168;21,164;22,160;23,156;24,152;25,148;26,143;27,138;28,134;29,130;30,126;31,123;32,119;33,116;34,113;35,110;36,107;37,105;38,102;39,100;40,97;41,95;42,93;43,91;44,89;45,87;46,86;47,86;48,86;49,86;50,86
D862431 1,71;2,78;3,84;4,91;5,100;6,108;7,116;8,124;9,134;10,143;11,153;12,161;13,167;14,171;15,175;16,177;17,177;18,178;19,177;20,177;21,176;22,175;23,173;24,171;25,167;26,164;27,160;28,156;29,152;30,148;31,144;32,140;33,136;34,132;35,129;36,126;37,123;38,120;39,117;40,114;41,112;42,109;43,107;44,105;45,103;46,101;47,101;48,101;49,101;50,101
D872431 1,51;2,60;3,67;4,74;5,81;6,90;7,99;8,108;9,116;10,124;11,132;12,141;13,149;14,157;15,166;16,174;17,183;18,191;19,198;20,203;21,207;22,210;23,213;24,214;25,215;26,214;27,213;28,211;29,209;30,207;31,205;32,202;33,198;34,195;35,191;36,187;37,183;38,178;39,174;40,170;41,166;42,163;43,159;44,156;45,153;46,150;47,150;48,150;49,150;50,150
D882431 1,41;2,49;3,56;4,63;5,70;6,76;7,81;8,86;9,93;10,99;11,106;12,114;13,121;14,126;15,130;16,132;17,133;18,133;19,131;20,129;21,125;22,120;23,116;24,112;25,108;26,104;27,101;28,98;29,95;30,92;31,89;32,87;33,84;34,82;35,80;36,78;37,76;38,74;39,73;40,71;41,69;42,68;43,66;44,65;45,64;46,62;47,62;48,62;49,62;50,62
D892431 1,30;2,36;3,45;4,53;5,62;6,72;7,83;8,93;9,104;10,114;11,124;12,135;13,144;14,153;15,162;16,171;17,179;18,185;19,191;20,194;21,197;22,198;23,199;24,200;25,200;26,199;27,198;28,196;29,193;30,191;31,188;32,185;33,182;34,179;35,176;36,172;37,168;38,164;39,160;40,156;41,153;42,149;43,146;44,143;45,140;46,137;47,137;48,137;49,137;50,137
D902431 1,37;2,44;3,51;4,59;5,68;6,75;7,83;8,91;9,98;10,105;11,113;12,122;13,131;14,140;15,150;16,159;17,167;18,173;19,178;20,182;21,184;22,186;23,187;24,188;25,188;26,188;27,188;28,187;29,186;30,185;31,182;32,180;33,178;34,175;35,171;36,168;37,163;38,160;39,156;40,152;41,149;42,146;43,143;44,140;45,137;46,134;47,134;48,134;49,134;50,134
D912431 1,70;2,78;3,87;4,94;5,99;6,106;7,113;8,120;9,127;10,134;11,141;12,148;13,155;14,162;15,169;16,174;17,180;18,186;19,192;20,198;21,204;22,210;23,217;24,224;25,231;26,238;27,245;28,252;29,259;30,265;31,272;32,279;33,285;34,290;35,295;36,300;37,304;38,307;39,309;40,312;41,313;42,315;43,316;44,317;45,317;46,317;47,317;48,317;49,317;50,317
D922431 1,71;2,77;3,86;4,96;5,104;6,111;7,117;8,124;9,133;10,140;11,147;12,154;13,161;14,168;15,176;16,183;17,190;18,196;19,201;20,204;21,206;22,208;23,208;24,208;25,207;26,205;27,202;28,199;29,196;30,193;31,189;32,186;33,181;34,177;35,173;36,168;37,164;38,160;39,156;40,153;41,149;42,146;43,143;44,140;45,137;46,134;47,134;48,134;49,134;50,134
D442441 1,44;2,49;3,55;4,62;5,69;6,77;7,86;8,95;9,105;10,116;11,126;12,134;13,143;14,151;15,158;16,167;17,175;18,183;19,191;20,198;21,206;22,214;23,220;24,225;25,229;26,231;27,233;28,234;29,235;30,235;31,235;32,234;33,232;34,231;35,230;36,228;37,226;38,224;39,221;40,219;41,216;42,212;43,209;44,206;45,202;46,199;47,199;48,199;49,199;50,199
D452441 1,53;2,64;3,72;4,79;5,86;6,94;7,102;8,109;9,117;10,126;11,135;12,144;13,153;14,162;15,170;16,179;17,188;18,197;19,204;20,213;21,221;22,229;23,235;24,241;25,245;26,249;27,252;28,255;29,257;30,259;31,260;32,261;33,261;34,261;35,260;36,259;37,258;38,256;39,255;40,253;41,251;42,248;43,245;44,242;45,239;46,235;47,235;48,235;49,235;50,235
