D469221 1,15;2,27;3,51;4,72;5,99;6,121;7,124;8,146;9,149;10,168;11,171;12,192;13,202;14,178;15,159;16,143;17,136;18,120;19,116;20,115;21,94;22,64;23,57;24,48
D233232 1,14;2,23;3,41;4,52;5,63;6,68;7,96;8,117;9,124;10,149;11,154;12,175;13,189;14,214;15,216;16,215;17,210;18,184;19,172;20,168;21,143;22,142;23,133;24,128
D246232 1,2;2,18;3,27;4,41;5,60;6,67;7,90;8,102;9,110;10,125;11,132;12,140;13,151;14,169;15,170;16,165;17,160;18,149;19,141;20,120;21,118;22,97;23,74;24,58
D259232 1,8;2,19;3,22;4,42;5,48;6,76;7,98;8,120;9,137;10,167;11,156;12,139;13,123;14,114;15,87;16,78;17,66;18,55;19,47;20,43;21,13;22,0;23,0;24,0
D272232 1,9;2,14;3,35;4,42;5,47;6,66;7,70;8,98;9,123;10,138;11,149;12,172;13,187;14,210;15,228;16,209;17,205;18,204;19,190;20,172;21,151;22,136;23,118;24,104
D285232 1,21;2,23;3,37;4,51;5,60;6,78;7,103;8,104;9,118;10,129;11,136;12,137;13,144;14,172;15,188;16,177;17,162;18,161;19,154;20,138;21,120;22,95;23,81;24,80
D298232 1,10;2,17;3,21;4,25;5,34;6,53;7,78;8,102;9,127;10,154;11,179;12,198;13,201;14,198;15,186;16,185;17,155;18,142;19,133;20,126;21,122;22,100;23,70;24,58
D311232 1,22;2,36;3,51;4,70;5,96;6,118;7,127;8,149;9,157;10,178;11,182;12,186;13,209;14,220;15,245;16,224;17,216;18,214;19,195;20,172;21,147;22,128;23,119;24,110
D324232 1,12;2,39;3,61;4,64;5,75;6,94;7,126;8,150;9,159;10,181;11,173;12,172;13,156;14,150;15,120;16,95;17,75;18,74;19,73;20,64;21,42;22,36;23,17;24,16
D337232 1,30;2,62;3,84;4,85;5,90;6,110;7,123;8,124;9,116;10,105;11,100;12,89;13,88;14,83;15,65;16,55;17,37;18,9;19,3;20,0;21,0;22,0;23,0;24,0
D350232 1,5;2,20;3,35;4,44;5,67;6,93;7,115;8,121;9,127;10,142;11,158;12,165;13,191;14,213;15,219;16,230;17,240;18,231;19,228;20,217;21,195;22,175;23,153;24,150
D363232 1,15;2,42;3,54;4,81;5,91;6,116;7,120;8,135;9,136;10,155;11,156;12,162;13,166;14,165;15,138;16,131;17,104;18,88;19,60;20,57;21,33;22,18;23,9;24,0
D376232 1,19;2,32;3,62;4,84;5,97;6,118;7,136;8,140;9,155;10,156;11,172;12,194;13,200;14,182;15,152;16,133;17,117;18,116;19,95;20,85;21,67;22,42;23,24;24,23
D389232 1,3;2,23;3,24;4,28;5,60;6,82;7,93;8,102;9,124;10,133;11,122;12,111;13,100;14,68;15,41;16,21;17,0;18,0;19,0;20,0;21,0;22,0;23,0;24,0
D402232 1,3;2,31;3,44;4,66;5,88;6,118;7,127;8,154;9,163;10,190;11,208;12,212;13,224;14,223;15,201;16,189;17,173;18,172;19,157;20,153;21,135;22,123;23,110;24,80
D415232 1,1;2,13;3,28;4,58;5,67;6,94;7,103;8,131;9,156;10,171;11,181;12,185;13,191;14,164;15,142;16,115;17,96;18,93;19,77;20,62;21,41;22,38;23,8;24,0
D428232 1,5;2,16;3,25;4,34;5,41;6,59;7,62;8,63;9,81;10,83;11,103;12,126;13,127;14,150;15,152;16,165;17,185;18,163;19,161;20,155;21,149;22,140;23,125;24,107
D441232 1,1;2,2;3,15;4,27;5,52;6,70;7,73;8,88;9,97;10,110;11,111;12,121;13,140;14,137;15,133;16,108;17,92;18,70;19,42;20,21;21,18;22,0;23,0;24,0
D454232 1,34;2,62;3,65;4,75;5,86;6,87;7,90;8,122;9,97;10,82;11,79;12,73;13,72;14,47;15,19;16,16;17,0;18,0;19,0;20,0;21,0;22,0;23,0;24,0
D467232 1,14;2,26;3,42;4,50;5,62;6,90;7,101;8,115;9,117;10,124;11,149;12,156;13,175;14,197;15,219;16,208;17,196;18,191;19,179;20,153;21,148;22,139;23,123;24,105
D480232 1,21;2,40;3,52;4,79;5,94;6,122;7,132;8,156;9,180;10,192;11,208;12,226;13,251;14,236;15,215;16,194;17,179;18,164;19,152;20,124;21,106;22,102;23,98;24,70
D244243 1,22;2,48;3,55;4,78;5,79;6,84;7,95;8,102;9,121;10,146;11,147;12,154;13,170;14,175;15,180;16,162;17,146;18,128;19,106;20,102;21,77;22,70;23,48;24,36
D257243 1,1;2,10;3,38;4,44;5,58;6,80;7,108;8,132;9,135;10,163;11,131;12,127;13,126;14,112;15,111;16,110;17,107;18,79;19,78;20,53;21,50;22,47;23,19;24,0
D270243 1,20;2,30;3,31;4,44;5,66;6,67;7,91;8,101;9,127;10,140;11,151;12,165;13,174;14,192;15,201;16,224;17,237;18,213;19,193;20,177;21,170;22,144;23,135;24,121
D283243 1,11;2,25;3,37;4,48;5,54;6,68;7,71;8,79;9,111;10,136;11,114;12,102;13,91;14,83;15,69;16,52;17,49;18,22;19,19;20,15;21,0;22,0;23,0;24,0
D296243 1,11;2,30;3,45;4,63;5,74;6,79;7,84;8,96;9,115;10,136;11,162;12,173;13,195;14,204;15,225;16,200;17,184;18,173;19,151;20,129;21,118;22,106;23,81;24,76
D309243 1,15;2,19;3,43;4,67;5,71;6,96;7,114;8,129;9,133;10,155;11,185;12,201;13,226;14,199;15,192;16,177;17,174;18,167;19,160;20,148;21,145;22,120;23,110;24,106
D322243 1,13;2,22;3,23;4,33;5,55;6,56;7,81;8,94;9,112;10,122;11,134;12,135;13,151;14,138;15,131;16,121;17,111;18,86;19,62;20,47;21,32;22,7;23,0;24,0
D335243 1,12;2,19;3,25;4,53;5,62;6,92;7,101;8,105;9,106;10,133;11,139;12,167;13,189;14,161;15,154;16,151;17,136;18,129;19,101;20,91;21,88;22,64;23,39;24,9
D348243 1,1;2,20;3,48;4,52;5,74;6,84;7,88;8,91;9,109;10,118;11,139;12,157;13,175;14,174;15,165;16,162;17,159;18,134;19,113;20,112;21,82;22,54;23,44;24,34
D361243 1,4;2,14;3,33;4,45;5,61;6,76;7,97;8,113;9,116;10,123;11,153;12,177;13,199;14,189;15,164;16,134;17,118;18,111;19,102;20,86;21,61;22,55;23,42;24,23
D374243 1,16;2,25;3,49;4,72;5,85;6,88;7,89;8,100;9,114;10,121;11,130;12,132;13,158;14,161;15,174;16,179;17,193;18,184;19,179;20,170;21,148;22,139;23,129;24,109
D387243 1,11;2,35;3,41;4,61;5,65;6,76;7,100;8,109;9,128;10,148;11,134;12,120;13,116;14,89;15,61;16,37;17,12;18,0;19,0;20,0;21,0;22,0;23,0;24,0
D400243 1,18;2,30;3,37;4,58;5,70;6,82;7,108;8,120;9,131;10,154;11,163;12,185;13,197;14,218;15,236;16,228;17,226;18,204;19,179;20,164;21,159;22,136;23,134;24,125
D413243 1,27;2,49;3,79;4,88;5,91;6,110;7,137;8,169;9,201;10,223;11,214;12,182;13,160;14,146;15,145;16,144;17,136;18,109;19,87;20,60;21,57;22,37;23,23;24,0
D426243 1,22;2,29;3,40;4,64;5,73;6,99;7,115;8,133;9,148;10,151;11,171;12,172;13,181;14,199;15,208;16,209;17,231;18,230;19,225;20,207;21,184;22,179;23,170;24,160
D439243 1,19;2,29;3,36;4,62;5,85;6,98;7,105;8,108;9,124;10,138;11,154;12,176;13,183;14,209;15,224;16,239;17,249;18,231;19,209;20,191;21,182;22,162;23,143;24,119
D452243 1,16;2,25;3,41;4,57;5,74;6,94;7,111;8,128;9,150;10,161;11,139;12,107;13,104;14,95;15,87;16,55;17,28;18,14;19,0;20,0;21,0;22,0;23,0;24,0
D465243 1,13;2,17;3,26;4,35;5,36;6,48;7,64;8,94;9,119;10,144;11,169;12,187;13,211;14,184;15,156;16,152;17,133;18,129;19,122;20,104;21,95;22,73;23,58;24,48
D478243 1,25;2,50;3,75;4,92;5,95;6,98;7,123;8,143;9,165;10,193;11,182;12,165;13,157;14,141;15,109;16,92;17,72;18,40;19,15;20,0;21,0;22,0;23,0;24,0
D491243 1,1;2,2;3,5;4,19;5,22;6,47;7,75;8,97;9,116;10,143;11,135;12,111;13,79;14,68;15,40;16,31;17,20;18,11;19,8;20,0;21,0;22,0;23,0;24,0
D255254 1,5;2,21;3,25;4,33;5,49;6,60;7,61;8,79;9,87;10,108;11,122;12,141;13,166;14,188;15,211;16,207;17,189;18,187;19,178;20,164;21,142;22,123;23,114;24,109
D268254 1,15;2,18;3,25;4,51;5,57;6,83;7,102;8,122;9,148;10,155;11,177;12,184;13,186;14,208;15,211;16,214;17,225;18,219;19,216;20,192;21,186;22,183;23,157;24,134
D281254 1,18;2,46;3,54;4,56;5,64;6,71;7,73;8,81;9,88;10,93;11,107;12,125;13,133;14,141;15,155;16,127;17,101;18,86;19,82;20,59;21,40;22,32;23,13;24,0
D294254 1,23;2,55;3,78;4,98;5,113;6,136;7,163;8,174;9,146;10,126;11,98;12,93;13,66;14,56;15,34;16,28;17,25;18,0;19,0;20,0;21,0;22,0;23,0;24,0
D307254 1,8;2,28;3,46;4,59;5,67;6,85;7,86;8,101;9,78;10,63;11,43;12,13;13,0;14,0;15,0;16,0;17,0;18,0;19,0;20,0;21,0;22,0;23,0;24,0
D320254 1,26;2,45;3,50;4,62;5,87;6,91;7,109;8,128;9,137;10,155;11,156;12,181;13,195;14,199;15,225;16,211;17,199;18,178;19,152;20,137;21,114;22,107;23,98;24,84
D333254 1,4;2,13;3,18;4,44;5,52;6,57;7,82;8,89;9,103;10,129;11,134;12,139;13,157;14,162;15,163;16,141;17,133;18,108;19,90;20,71;21,60;22,44;23,35;24,19
D346254 1,4;2,23;3,53;4,57;5,82;6,112;7,137;8,138;9,151;10,167;11,183;12,198;13,226;14,211;15,210;16,186;17,173;18,169;19,148;20,144;21,143;22,116;23,113;24,92
D359254 1,12;2,29;3,51;4,73;5,103;6,127;7,135;8,154;9,184;10,216;11,200;12,178;13,153;14,129;15,101;16,81;17,78;18,75;19,59;20,43;21,27;22,13;23,5;24,0
D372254 1,28;2,43;3,65;4,84;5,107;6,135;7,156;8,160;9,165;10,166;11,178;12,200;13,202;14,218;15,241;16,216;17,202;18,188;19,174;20,155;21,141;22,122;23,94;24,82
D385254 1,22;2,26;3,32;4,39;5,51;6,69;7,99;8,124;9,151;10,157;11,176;12,200;13,222;14,192;15,173;16,155;17,146;18,116;19,97;20,73;21,51;22,45;23,38;24,25
D398254 1,28;2,52;3,56;4,68;5,81;6,94;7,104;8,111;9,117;10,145;11,173;12,188;13,195;14,179;15,170;16,149;17,134;18,127;19,103;20,85;21,69;22,51;23,24;24,0
D411254 1,22;2,36;3,52;4,79;5,85;6,86;7,89;8,101;9,118;10,119;11,102;12,75;13,51;14,34;15,28;16,8;17,0;18,0;19,0;20,0;21,0;22,0;23,0;24,0
D424254 1,17;2,28;3,42;4,50;5,53;6,69;7,83;8,91;9,97;10,117;11,111;12,108;13,99;14,75;15,45;16,31;17,17;18,9;19,0;20,0;21,0;22,0;23,0;24,0
D437254 1,28;2,41;3,71;4,98;5,130;6,152;7,165;8,166;9,161;10,139;11,133;12,111;13,83;14,73;15,39;16,12;17,0;18,0;19,0;20,0;21,0;22,0;23,0;24,0
D450254 1,7;2,19;3,30;4,48;5,57;6,75;7,98;8,123;9,149;10,175;11,186;12,197;13,208;14,215;15,238;16,213;17,199;18,198;19,176;20,167;21,152;22,145;23,130;24,107
D463254 1,2;2,9;3,15;4,31;5,38;6,45;7,58;8,78;9,97;10,110;11,115;12,139;13,159;14,174;15,189;16,215;17,221;18,215;19,195;20,173;21,149;22,142;23,118;24,104
D476254 1,9;2,37;3,44;4,51;5,73;6,87;7,105;8,116;9,142;10,168;11,182;12,208;13,223;14,227;15,234;16,219;17,201;18,196;19,168;20,140;21,126;22,114;23,109;24,86
D489254 1,16;2,44;3,64;4,67;5,81;6,105;7,137;8,143;9,155;10,158;11,152;12,143;13,132;14,113;15,81;16,49;17,32;18,21;19,12;20,0;21,0;22,0;23,0;24,0
D502254 1,32;2,54;3,81;4,85;5,113;6,143;7,146;8,149;9,161;10,191;11,183;12,175;13,164;14,147;15,144;16,133;17,105;18,73;19,61;20,41;21,32;22,16;23,0;24,0
